tweet_id,final_rating,dog_predict,retweet_count,favorite_count
788178268662984705,130.0,Samoyed,2488.0,8100.0
788150585577050112,130.0,chow,1510.0,6865.0
788070120937619456,110.0,golden_retriever,3952.0,0.0
787810552592695296,110.0,pug,3540.0,9717.0
787717603741622272,130.0,German_shepherd,3240.0,11416.0
787397959788929025,110.0,Chihuahua,3300.0,12120.0
787322443945877504,100.0,golden_retriever,2032.0,8726.0
786963064373534720,120.0,golden_retriever,9327.0,29725.0
786709082849828864,750.0,Pomeranian,7069.0,20296.0
786664955043049472,120.0,Leonberg,2996.0,11957.0
786595970293370880,110.0,Pembroke,3601.0,10497.0
786363235746385920,130.0,golden_retriever,4072.0,12189.0
786233965241827333,110.0,Labrador_retriever,5571.0,17178.0
786036967502913536,110.0,golden_retriever,8237.0,0.0
785927819176054784,120.0,toy_poodle,3652.0,12696.0
785872687017132033,120.0,Great_Pyrenees,2130.0,7489.0
785533386513321988,110.0,miniature_pinscher,2334.0,10183.0
785264754247995392,120.0,chow,1911.0,8128.0
785170936622350336,110.0,Eskimo_dog,5639.0,13491.0
784826020293709826,130.0,chow,3712.0,11310.0
784517518371221505,110.0,malamute,2970.0,10039.0
784431430411685888,120.0,miniature_poodle,1491.0,6329.0
783821107061198850,120.0,Lakeland_terrier,2269.0,8209.0
783695101801398276,120.0,chow,3737.0,11650.0
783466772167098368,110.0,Chihuahua,2608.0,9468.0
783391753726550016,130.0,Norwegian_elkhound,6441.0,18908.0
783347506784731136,110.0,Cardigan,6533.0,0.0
783334639985389568,120.0,Cardigan,13616.0,32651.0
783085703974514689,110.0,Chesapeake_Bay_retriever,2565.0,9112.0
782969140009107456,120.0,golden_retriever,8521.0,26949.0
782747134529531904,110.0,golden_retriever,1604.0,8310.0
782722598790725632,100.0,Irish_setter,6238.0,19250.0
782598640137187329,110.0,malamute,2184.0,8694.0
782305867769217024,120.0,briard,6470.0,18630.0
782021823840026624,120.0,golden_retriever,7236.0,0.0
781661882474196992,50.0,Pembroke,3129.0,11634.0
781524693396357120,120.0,Chesapeake_Bay_retriever,6426.0,23163.0
781251288990355457,110.0,Mexican_hairless,2458.0,9428.0
781163403222056960,100.0,Shetland_sheepdog,3168.0,10895.0
780858289093574656,100.0,Chesapeake_Bay_retriever,2328.0,8033.0
780800785462489090,110.0,Siberian_husky,1505.0,6141.0
780601303617732608,120.0,Saint_Bernard,3839.0,13525.0
780543529827336192,120.0,golden_retriever,2032.0,7040.0
780496263422808064,120.0,pug,4319.0,0.0
780476555013349377,120.0,pug,136.0,0.0
780459368902959104,110.0,Great_Dane,1224.0,5892.0
780192070812196864,110.0,vizsla,2589.0,9712.0
779834332596887552,110.0,golden_retriever,8237.0,21252.0
779123168116150273,120.0,toy_poodle,4207.0,13206.0
779056095788752897,130.0,Chihuahua,5247.0,16500.0
778990705243029504,110.0,cocker_spaniel,8437.0,22342.0
778748913645780993,110.0,Staffordshire_bullterrier,1562.0,7717.0
778650543019483137,100.0,German_shepherd,1729.0,6430.0
778624900596654080,110.0,Airedale,1176.0,5177.0
778408200802557953,140.0,Pembroke,5023.0,15135.0
778383385161035776,130.0,collie,1271.0,6515.0
778286810187399168,110.0,Boston_bull,3836.0,11576.0
778039087836069888,120.0,German_shepherd,3065.0,9417.0
778027034220126208,270.0,clumber,1885.0,7320.0
777885040357281792,30.0,Afghan_hound,1893.0,7078.0
777684233540206592,120.0,cocker_spaniel,3403.0,12518.0
777641927919427584,120.0,golden_retriever,4947.0,0.0
777621514455814149,120.0,chow,2910.0,9742.0
777189768882946048,120.0,Chihuahua,4999.0,15921.0
776819012571455488,130.0,Chihuahua,15839.0,0.0
776813020089548800,120.0,toy_poodle,1405.0,5444.0
776477788987613185,110.0,Labrador_retriever,3249.0,9858.0
776218204058357768,130.0,Samoyed,18497.0,33345.0
776201521193218049,100.0,Rottweiler,2919.0,10681.0
776088319444877312,100.0,pug,179.0,2045.0
775898661951791106,120.0,golden_retriever,17621.0,0.0
775842724423557120,120.0,chow,3116.0,13022.0
775364825476165632,110.0,beagle,3472.0,8295.0
775085132600442880,130.0,chow,5488.0,17281.0
774757898236878852,120.0,toy_poodle,2035.0,9462.0
774639387460112384,100.0,Walker_hound,2013.0,7508.0
774314403806253056,140.0,Eskimo_dog,6478.0,24167.0
773985732834758656,110.0,pug,4492.0,11925.0
773922284943896577,120.0,Pomeranian,1999.0,7110.0
773704687002451968,120.0,silky_terrier,1891.0,7317.0
773670353721753600,100.0,Old_English_sheepdog,1501.0,5935.0
773547596996571136,110.0,Norwegian_elkhound,7126.0,24553.0
773308824254029826,120.0,Labrador_retriever,8640.0,25846.0
773247561583001600,100.0,miniature_pinscher,3699.0,10414.0
773191612633579521,120.0,Blenheim_spaniel,4736.0,11117.0
772877495989305348,110.0,Norwegian_elkhound,4501.0,9555.0
772826264096874500,110.0,basset,2669.0,8842.0
772615324260794368,100.0,dalmatian,3914.0,0.0
772581559778025472,100.0,Newfoundland,1968.0,7192.0
772193107915964416,120.0,Pembroke,1612.0,6665.0
772152991789019136,100.0,golden_retriever,1300.0,4181.0
772117678702071809,120.0,Labrador_retriever,848.0,4165.0
772114945936949249,100.0,Chihuahua,546.0,3005.0
772102971039580160,110.0,Pembroke,1065.0,4448.0
771770456517009408,110.0,papillon,3924.0,13356.0
771500966810099713,120.0,Labrador_retriever,3018.0,9167.0
771380798096281600,110.0,collie,5912.0,11746.0
771171053431250945,110.0,Samoyed,8705.0,0.0
771136648247640064,110.0,golden_retriever,3357.0,10223.0
771102124360998913,120.0,Labrador_retriever,1663.0,6898.0
770787852854652928,100.0,Bernese_mountain_dog,1415.0,5498.0
770772759874076672,110.0,chow,1626.0,5749.0
770414278348247044,110.0,golden_retriever,2390.0,6987.0
770293558247038976,100.0,Italian_greyhound,1718.0,6923.0
770093767776997377,120.0,golden_retriever,3520.0,0.0
770069151037685760,100.0,Boston_bull,2651.0,8385.0
769940425801170949,120.0,miniature_pinscher,11131.0,34948.0
769695466921623552,130.0,pug,1926.0,7101.0
769212283578875904,120.0,golden_retriever,1969.0,5980.0
768970937022709760,120.0,Pomeranian,7574.0,16017.0
768855141948723200,110.0,chow,1034.0,4660.0
768609597686943744,100.0,basenji,1382.0,4580.0
768596291618299904,120.0,Great_Pyrenees,1473.0,5592.0
768473857036525572,110.0,Labrador_retriever,3958.0,15110.0
767754930266464257,110.0,vizsla,6221.0,17814.0
767500508068192258,120.0,chow,2688.0,8295.0
767122157629476866,130.0,toy_poodle,3261.0,11227.0
766793450729734144,100.0,beagle,1565.0,5650.0
766693177336135680,110.0,Doberman,918.0,4484.0
766423258543644672,90.0,keeshond,1825.0,6671.0
766313316352462849,120.0,toy_poodle,2166.0,7493.0
766078092750233600,120.0,toy_poodle,2970.0,0.0
766069199026450432,120.0,redbone,1003.0,4765.0
766008592277377025,110.0,Welsh_springer_spaniel,571.0,4149.0
765719909049503744,120.0,golden_retriever,2475.0,8021.0
765669560888528897,120.0,beagle,1407.0,5760.0
765395769549590528,130.0,Pembroke,3127.0,20539.0
765371061932261376,110.0,golden_retriever,2475.0,7842.0
765222098633691136,100.0,dalmatian,3914.0,12902.0
764857477905154048,120.0,Bernese_mountain_dog,2029.0,7099.0
764259802650378240,100.0,German_shepherd,1745.0,6718.0
763837565564780549,110.0,malamute,4858.0,14041.0
763183847194451968,80.0,miniature_poodle,1702.0,6004.0
763103485927849985,100.0,chow,2602.0,8163.0
762699858130116608,110.0,kelpie,4190.0,13518.0
762471784394268675,120.0,Samoyed,7612.0,12571.0
762464539388485633,120.0,chow,4839.0,11503.0
761976711479193600,120.0,Labrador_retriever,2310.0,5992.0
761750502866649088,100.0,golden_retriever,4535.0,0.0
761599872357261312,110.0,Gordon_setter,1336.0,4578.0
761334018830917632,100.0,Norwegian_elkhound,1669.0,5792.0
761292947749015552,110.0,standard_poodle,1265.0,4957.0
761227390836215808,100.0,French_bulldog,1775.0,5908.0
761004547850530816,110.0,golden_retriever,3952.0,12482.0
760893934457552897,110.0,Blenheim_spaniel,1104.0,4228.0
760656994973933572,110.0,golden_retriever,2210.0,7343.0
760539183865880579,120.0,Samoyed,4168.0,8399.0
760290219849637889,130.0,Old_English_sheepdog,13140.0,29618.0
759923798737051648,100.0,Labrador_retriever,6521.0,16284.0
759846353224826880,110.0,Sussex_spaniel,2265.0,7433.0
759793422261743616,120.0,golden_retriever,2173.0,6620.0
759566828574212096,100.0,Labrador_retriever,24319.0,0.0
759557299618865152,100.0,golden_retriever,1341.0,5202.0
759447681597108224,110.0,kuvasz,2827.0,9418.0
759197388317847553,120.0,kuvasz,2221.0,6725.0
759159934323924993,110.0,Irish_terrier,1359.0,0.0
759099523532779520,70.0,Shetland_sheepdog,4813.0,16101.0
759047813560868866,110.0,Labrador_retriever,2302.0,7227.0
758854675097526272,110.0,Old_English_sheepdog,1027.0,3904.0
758828659922702336,130.0,Chesapeake_Bay_retriever,4376.0,12376.0
758740312047005698,120.0,Chesapeake_Bay_retriever,1824.0,6339.0
758474966123810816,110.0,Pembroke,1132.0,4227.0
758467244762497024,110.0,Labrador_retriever,2539.0,5316.0
758405701903519748,100.0,Chesapeake_Bay_retriever,2204.0,5756.0
758355060040593408,110.0,Pembroke,1245.0,3797.0
758041019896193024,90.0,Cardigan,433.0,3001.0
757741869644341248,100.0,Old_English_sheepdog,3710.0,7613.0
757729163776290825,110.0,schipperke,9299.0,0.0
757725642876129280,110.0,Labrador_retriever,1391.0,5022.0
757611664640446465,120.0,bluetick,1272.0,5026.0
757400162377592832,130.0,golden_retriever,7759.0,16743.0
757393109802180609,100.0,Labrador_retriever,2009.0,6462.0
757354760399941633,80.0,Italian_greyhound,1637.0,4995.0
756998049151549440,110.0,golden_retriever,2271.0,6923.0
756939218950160384,120.0,golden_retriever,2295.0,7342.0
756651752796094464,110.0,Pembroke,1511.0,5612.0
756303284449767430,110.0,golden_retriever,1231.0,4359.0
756288534030475264,120.0,French_bulldog,15071.0,28519.0
756275833623502848,100.0,Airedale,1738.0,7114.0
755955933503782912,120.0,Pekinese,3285.0,8092.0
755110668769038337,130.0,Labrador_retriever,12621.0,23446.0
754874841593970688,110.0,pug,9193.0,0.0
754856583969079297,110.0,golden_retriever,2870.0,7616.0
754449512966619136,110.0,beagle,846.0,4147.0
754120377874386944,100.0,chow,2670.0,8655.0
754011816964026368,120.0,French_bulldog,4079.0,9726.0
753655901052166144,100.0,miniature_pinscher,2492.0,6458.0
753398408988139520,120.0,whippet,2186.0,6384.0
753375668877008896,80.0,bluetick,2655.0,8411.0
753294487569522689,110.0,chow,1191.0,3758.0
753026973505581056,100.0,Pembroke,1109.0,4283.0
752917284578922496,110.0,German_shepherd,1790.0,7592.0
752682090207055872,100.0,German_shepherd,1846.0,6642.0
752660715232722944,100.0,English_setter,1794.0,4878.0
752519690950500352,110.0,Labrador_retriever,3917.0,8157.0
752334515931054080,80.0,Bedlington_terrier,1263.0,4238.0
752309394570878976,130.0,golden_retriever,18963.0,0.0
752173152931807232,120.0,Labrador_retriever,2106.0,6569.0
751937170840121344,110.0,Lakeland_terrier,1530.0,5770.0
751830394383790080,120.0,chow,2227.0,6428.0
751598357617971201,130.0,toy_poodle,3440.0,8699.0
751583847268179968,50.0,dalmatian,1265.0,4849.0
751538714308972544,100.0,Labrador_retriever,1445.0,5547.0
751456908746354688,120.0,golden_retriever,1127.0,3516.0
751251247299190784,100.0,Walker_hound,6695.0,13791.0
751205363882532864,120.0,Labrador_retriever,2086.0,6948.0
751132876104687617,100.0,Labrador_retriever,1480.0,5610.0
750868782890057730,110.0,toy_poodle,1595.0,5306.0
750719632563142656,120.0,Pembroke,5747.0,14621.0
750429297815552001,120.0,golden_retriever,4947.0,14569.0
750383411068534784,90.0,Border_collie,1309.0,5005.0
750147208377409536,130.0,pug,1095.0,3409.0
750132105863102464,110.0,toy_poodle,1440.0,3990.0
750117059602808832,100.0,Shih-Tzu,1466.0,4740.0
750101899009982464,110.0,golden_retriever,959.0,3344.0
750086836815486976,120.0,pug,613.0,2383.0
750071704093859840,100.0,redbone,3802.0,8653.0
750056684286914561,110.0,Saluki,1011.0,3444.0
750041628174217216,130.0,Labrador_retriever,703.0,3502.0
750026558547456000,100.0,standard_poodle,888.0,2986.0
750011400160841729,110.0,Boston_bull,1035.0,3568.0
749996283729883136,120.0,Old_English_sheepdog,919.0,3331.0
749774190421639168,120.0,Pekinese,1493.0,5114.0
749417653287129088,110.0,papillon,1904.0,6721.0
749403093750648834,100.0,Chesapeake_Bay_retriever,622.0,2892.0
749395845976588288,100.0,Pomeranian,3951.0,9488.0
749317047558017024,120.0,wire-haired_fox_terrier,2509.0,6076.0
749064354620928000,110.0,pug,1714.0,5277.0
749036806121881602,80.0,West_Highland_white_terrier,896.0,3425.0
748977405889503236,100.0,German_short-haired_pointer,3759.0,11235.0
748932637671223296,130.0,borzoi,2564.0,6461.0
748699167502000129,110.0,Pembroke,1814.0,5213.0
748575535303884801,60.0,soft-coated_wheaten_terrier,2272.0,6696.0
748568946752774144,120.0,Tibetan_terrier,776.0,2411.0
748346686624440324,100.0,borzoi,1413.0,5735.0
748324050481647620,110.0,Shetland_sheepdog,867.0,4078.0
747963614829678593,100.0,kelpie,2444.0,6397.0
747933425676525569,110.0,Samoyed,2894.0,7310.0
747885874273214464,80.0,kuvasz,1116.0,3243.0
747844099428986880,110.0,Pembroke,851.0,3084.0
747816857231626240,40.0,Pembroke,1316.0,5346.0
747600769478692864,100.0,Chesapeake_Bay_retriever,619.0,2545.0
747594051852075008,110.0,basenji,1205.0,4065.0
747512671126323200,100.0,Cardigan,1803.0,6110.0
747219827526344708,110.0,Shetland_sheepdog,1791.0,5792.0
747103485104099331,110.0,Labrador_retriever,4548.0,10534.0
746872823977771008,110.0,Pembroke,2429.0,6593.0
746818907684614144,130.0,Ibizan_hound,1944.0,5807.0
746790600704425984,100.0,Boston_bull,1806.0,5345.0
746726898085036033,120.0,golden_retriever,2037.0,6648.0
746507379341139972,100.0,toy_poodle,1226.0,5094.0
746369468511756288,90.0,German_shepherd,1854.0,6637.0
746131877086527488,100.0,chow,2511.0,7565.0
746056683365994496,110.0,Shetland_sheepdog,931.0,3904.0
745789745784041472,100.0,Pekinese,1207.0,4437.0
745712589599014916,70.0,chow,2636.0,7652.0
745433870967832576,100.0,basset,2894.0,7824.0
745422732645535745,90.0,Labrador_retriever,2768.0,9412.0
745057283344719872,120.0,Shetland_sheepdog,2585.0,7945.0
744995568523612160,90.0,Old_English_sheepdog,716.0,3277.0
744971049620602880,120.0,toy_poodle,3042.0,8652.0
744709971296780288,100.0,Shetland_sheepdog,1771.0,6150.0
744334592493166593,110.0,Samoyed,2412.0,7443.0
744234799360020481,130.0,Labrador_retriever,79515.0,131075.0
743980027717509120,110.0,bull_mastiff,1231.0,4551.0
743895849529389061,100.0,dalmatian,1087.0,3999.0
743609206067040256,100.0,Weimaraner,1560.0,4917.0
743545585370791937,110.0,standard_poodle,1066.0,3863.0
743253157753532416,100.0,malamute,1366.0,4624.0
743222593470234624,120.0,kuvasz,2164.0,6792.0
743210557239623680,100.0,golden_retriever,1560.0,4215.0
742423170473463808,120.0,pug,4319.0,10812.0
742385895052087300,110.0,Cardigan,2266.0,7457.0
742150209887731712,80.0,French_bulldog,1783.0,5661.0
741793263812808706,100.0,kuvasz,1698.0,4982.0
741743634094141440,110.0,Labrador_retriever,3144.0,8945.0
741438259667034112,90.0,Chesapeake_Bay_retriever,937.0,4026.0
741303864243200000,120.0,Chihuahua,3650.0,9631.0
741067306818797568,120.0,golden_retriever,3520.0,10342.0
740995100998766593,100.0,malamute,3154.0,7018.0
740711788199743490,90.0,toy_poodle,1062.0,3736.0
740676976021798912,110.0,Norwegian_elkhound,7724.0,19881.0
740373189193256964,81.81818181818181,golden_retriever,9220.0,20648.0
740359016048689152,90.0,golden_retriever,967.0,3610.0
740214038584557568,100.0,Chesapeake_Bay_retriever,2220.0,7335.0
739979191639244800,120.0,Irish_water_spaniel,6719.0,21898.0
739932936087216128,100.0,redbone,1217.0,4443.0
739844404073074688,120.0,toy_poodle,966.0,4138.0
739606147276148736,90.0,Blenheim_spaniel,1876.0,5897.0
739544079319588864,100.0,Labrador_retriever,24319.0,43694.0
739485634323156992,60.0,Walker_hound,3309.0,7887.0
739238157791694849,130.0,Eskimo_dog,52360.0,75163.0
738885046782832640,110.0,American_Staffordshire_terrier,1283.0,4127.0
738883359779196928,100.0,Labrador_retriever,917.0,3661.0
738537504001953792,110.0,chow,1759.0,5575.0
738402415918125056,100.0,cocker_spaniel,955.0,3599.0
738184450748633089,90.0,Bedlington_terrier,1360.0,4727.0
738166403467907072,120.0,keeshond,3828.0,9635.0
738156290900254721,100.0,pug,748.0,2768.0
737826014890496000,100.0,vizsla,2006.0,5757.0
737800304142471168,100.0,malamute,3904.0,10943.0
737678689543020544,110.0,Pembroke,1509.0,5528.0
737445876994609152,130.0,Samoyed,5048.0,11302.0
736736130620620800,130.0,schipperke,1972.0,4736.0
736365877722001409,110.0,toy_poodle,1408.0,4367.0
736225175608430592,100.0,Labrador_retriever,3115.0,8901.0
736010884653420544,100.0,golden_retriever,3355.0,8652.0
735991953473572864,110.0,cocker_spaniel,1283.0,3934.0
735648611367784448,120.0,Pembroke,1237.0,4397.0
735635087207878657,110.0,pug,2659.0,6776.0
735256018284875776,80.0,Staffordshire_bullterrier,993.0,3675.0
735137028879360001,90.0,Walker_hound,1092.0,3428.0
734912297295085568,100.0,Maltese_dog,572.0,2993.0
734787690684657664,130.0,golden_retriever,7102.0,13745.0
734776360183431168,110.0,Siberian_husky,608.0,2742.0
733828123016450049,100.0,beagle,881.0,3926.0
733822306246479872,100.0,Lhasa,1141.0,4015.0
733482008106668032,100.0,French_bulldog,1065.0,3438.0
733460102733135873,110.0,chow,1451.0,4605.0
733109485275860992,120.0,golden_retriever,17621.0,44619.0
732732193018155009,120.0,Staffordshire_bullterrier,599.0,2671.0
732726085725589504,110.0,Pomeranian,1003.0,3855.0
732585889486888962,100.0,Staffordshire_bullterrier,868.0,4016.0
732375214819057664,110.0,basset,2838.0,8832.0
732005617171337216,110.0,English_setter,6154.0,16324.0
731285275100512256,120.0,Pembroke,1090.0,3798.0
730924654643314689,90.0,Newfoundland,2234.0,6682.0
730573383004487680,100.0,American_Staffordshire_terrier,2435.0,5407.0
730427201120833536,110.0,Eskimo_dog,1176.0,3809.0
730211855403241472,110.0,pug,1182.0,4180.0
729823566028484608,130.0,kelpie,1390.0,4358.0
729463711119904772,130.0,German_shepherd,2586.0,6340.0
728986383096946689,110.0,Maltese_dog,917.0,3460.0
728760639972315136,130.0,Pembroke,1911.0,5090.0
728751179681943552,100.0,Saint_Bernard,757.0,3032.0
728409960103686147,100.0,Saint_Bernard,2269.0,5383.0
728387165835677696,120.0,collie,1075.0,3999.0
728046963732717569,110.0,Newfoundland,1328.0,4722.0
728035342121635841,120.0,Pomeranian,1872.0,4953.0
728015554473250816,110.0,cocker_spaniel,1219.0,4479.0
727685679342333952,120.0,Border_collie,720.0,3206.0
727644517743104000,130.0,Great_Pyrenees,1962.0,6431.0
727524757080539137,100.0,Pomeranian,1379.0,4900.0
727314416056803329,110.0,toy_poodle,834.0,3623.0
727286334147182592,90.0,Chihuahua,920.0,3324.0
727175381690781696,100.0,flat-coated_retriever,1540.0,4209.0
726935089318363137,120.0,toy_poodle,2738.0,7496.0
726887082820554753,100.0,soft-coated_wheaten_terrier,1677.0,4195.0
726828223124897792,120.0,miniature_pinscher,1124.0,3882.0
726224900189511680,90.0,standard_poodle,1302.0,4811.0
725842289046749185,120.0,toy_poodle,2970.0,7691.0
725786712245440512,110.0,chow,1527.0,4537.0
725729321944506368,120.0,boxer,2009.0,5646.0
724983749226668032,120.0,golden_retriever,1462.0,4040.0
724771698126512129,110.0,German_short-haired_pointer,725.0,2593.0
724405726123311104,100.0,golden_retriever,1847.0,5800.0
724049859469295616,100.0,Border_collie,1984.0,4738.0
724046343203856385,100.0,boxer,620.0,2901.0
724004602748780546,110.0,pug,1790.0,4561.0
723912936180330496,120.0,Samoyed,1374.0,4236.0
723688335806480385,120.0,chow,3347.0,8435.0
723673163800948736,100.0,golden_retriever,1011.0,3291.0
723179728551723008,80.0,Norwegian_elkhound,2110.0,5761.0
722974582966214656,20.0,Great_Dane,1764.0,4493.0
722613351520608256,120.0,Labrador_retriever,1831.0,5393.0
721503162398597120,110.0,Pomeranian,2124.0,5086.0
721001180231503872,110.0,Samoyed,686.0,2748.0
720785406564900865,120.0,Chihuahua,866.0,3400.0
720775346191278080,100.0,Newfoundland,760.0,2702.0
720415127506415616,100.0,Rottweiler,1681.0,4503.0
720389942216527872,110.0,Pembroke,2840.0,6974.0
720059472081784833,90.0,Mexican_hairless,1268.0,4229.0
720043174954147842,110.0,Samoyed,2253.0,5332.0
719991154352222208,100.0,golden_retriever,1979.0,5281.0
719551379208073216,100.0,malamute,2192.0,5515.0
719367763014393856,110.0,soft-coated_wheaten_terrier,827.0,3022.0
719339463458033665,100.0,golden_retriever,1403.0,4822.0
719332531645071360,110.0,Dandie_Dinmont,1078.0,3711.0
718971898235854848,100.0,golden_retriever,1231.0,3818.0
718939241951195136,120.0,Pembroke,1973.0,5720.0
718631497683582976,100.0,Pomeranian,9126.0,20697.0
718613305783398402,110.0,Labrador_retriever,542.0,2669.0
718540630683709445,100.0,Maltese_dog,1137.0,2730.0
718460005985447936,90.0,Boston_bull,602.0,2846.0
718246886998687744,30.0,Chihuahua,565.0,2115.0
718234618122661888,110.0,malamute,1127.0,4217.0
717841801130979328,110.0,Brittany_spaniel,670.0,2660.0
717537687239008257,110.0,golden_retriever,2069.0,6281.0
717421804990701568,90.0,miniature_pinscher,945.0,3446.0
717047459982213120,120.0,golden_retriever,2135.0,6826.0
717009362452090881,100.0,Siberian_husky,1102.0,3583.0
716802964044845056,100.0,malinois,1317.0,4627.0
716791146589110272,110.0,Pomeranian,1474.0,5204.0
716439118184652801,100.0,Siberian_husky,247.0,2574.0
716285507865542656,120.0,Yorkshire_terrier,1225.0,3041.0
716080869887381504,110.0,golden_retriever,1935.0,5272.0
715928423106027520,110.0,pug,987.0,3485.0
715733265223708672,100.0,Dandie_Dinmont,1920.0,5093.0
715696743237730304,100.0,Staffordshire_bullterrier,1454.0,4257.0
715680795826982913,120.0,golden_retriever,1813.0,4719.0
715342466308784130,100.0,West_Highland_white_terrier,768.0,3294.0
715220193576927233,100.0,Chihuahua,736.0,2630.0
715200624753819648,120.0,Chihuahua,2110.0,5578.0
715009755312439296,120.0,Chihuahua,1392.0,4550.0
714982300363173890,90.0,Brittany_spaniel,1166.0,4094.0
714957620017307648,100.0,Great_Pyrenees,1595.0,4503.0
714606013974974464,120.0,Norfolk_terrier,1038.0,3938.0
714258258790387713,100.0,collie,808.0,3281.0
714251586676113411,80.0,soft-coated_wheaten_terrier,940.0,3570.0
714214115368108032,130.0,pug,990.0,2480.0
714141408463036416,100.0,Labrador_retriever,1569.0,4673.0
713919462244790272,120.0,Siberian_husky,869.0,3564.0
713900603437621249,110.0,golden_retriever,829.0,3062.0
713761197720473600,120.0,Brittany_spaniel,1541.0,5308.0
713411074226274305,110.0,Great_Pyrenees,1440.0,4802.0
713177543487135744,100.0,whippet,3183.0,7854.0
713175907180089344,100.0,malamute,1630.0,4851.0
712809025985978368,100.0,Labrador_retriever,7602.0,20378.0
712717840512598017,100.0,Great_Pyrenees,5616.0,13474.0
712668654853337088,100.0,Labrador_retriever,1367.0,4531.0
712438159032893441,110.0,Great_Pyrenees,1756.0,5799.0
712097430750289920,100.0,Labrador_retriever,1172.0,4144.0
712085617388212225,110.0,Shih-Tzu,556.0,3531.0
711998809858043904,120.0,kuvasz,138.0,0.0
711743778164514816,110.0,Lakeland_terrier,1101.0,3095.0
711732680602345472,100.0,Ibizan_hound,4653.0,9756.0
711363825979756544,110.0,Pembroke,1287.0,3996.0
711306686208872448,30.0,Dandie_Dinmont,819.0,3596.0
711008018775851008,110.0,French_bulldog,710.0,3275.0
710997087345876993,120.0,malamute,1561.0,4960.0
710844581445812225,100.0,Pembroke,779.0,2775.0
710833117892898816,120.0,Pembroke,606.0,2937.0
710658690886586372,100.0,soft-coated_wheaten_terrier,636.0,2529.0
710588934686908417,120.0,Pembroke,2107.0,4968.0
710283270106132480,110.0,Shih-Tzu,580.0,2308.0
710272297844797440,110.0,Old_English_sheepdog,1425.0,4945.0
710269109699739648,130.0,pug,1257.0,2613.0
710153181850935296,110.0,cocker_spaniel,1006.0,3153.0
710140971284037632,80.0,Pekinese,1008.0,3017.0
710117014656950272,110.0,toy_poodle,2233.0,5999.0
709918798883774466,120.0,Pembroke,1215.0,3250.0
709852847387627521,120.0,Chihuahua,1336.0,3824.0
709566166965075968,120.0,chow,1367.0,3865.0
709556954897764353,120.0,golden_retriever,1204.0,3593.0
709519240576036864,90.0,cocker_spaniel,277.0,1620.0
709449600415961088,100.0,Maltese_dog,665.0,2420.0
709409458133323776,80.0,Shetland_sheepdog,788.0,2855.0
709225125749587968,110.0,Labrador_retriever,647.0,2615.0
709207347839836162,110.0,Chihuahua,6567.0,13755.0
709198395643068416,90.0,borzoi,721.0,2634.0
709158332880297985,100.0,Siberian_husky,470.0,2236.0
709042156699303936,90.0,Rottweiler,1864.0,5197.0
708845821941387268,90.0,schipperke,1015.0,3226.0
708834316713893888,100.0,Eskimo_dog,571.0,1860.0
708810915978854401,100.0,golden_retriever,7848.0,18036.0
708738143638450176,110.0,Pomeranian,917.0,2997.0
708711088997666817,110.0,German_short-haired_pointer,834.0,2790.0
708479650088034305,130.0,Shih-Tzu,765.0,2768.0
708469915515297792,110.0,Chihuahua,926.0,3357.0
708356463048204288,100.0,pug,1520.0,3929.0
708349470027751425,110.0,basenji,831.0,2568.0
708149363256774660,100.0,Cardigan,1727.0,4672.0
708130923141795840,110.0,French_bulldog,943.0,3707.0
708119489313951744,90.0,Norwich_terrier,1102.0,2937.0
708109389455101952,100.0,Staffordshire_bullterrier,610.0,2124.0
708026248782585858,130.0,malinois,2166.0,4799.0
707969809498152960,110.0,toy_poodle,1097.0,2941.0
707776935007539200,110.0,miniature_pinscher,1079.0,3593.0
707741517457260545,100.0,whippet,696.0,2718.0
707610948723478529,120.0,golden_retriever,7236.0,18557.0
707420581654872064,40.0,kuvasz,789.0,2499.0
707411934438625280,110.0,Lakeland_terrier,673.0,2486.0
707387676719185920,100.0,Chihuahua,1490.0,3835.0
707377100785885184,90.0,golden_retriever,1214.0,3603.0
707315916783140866,100.0,Bernese_mountain_dog,727.0,2698.0
707297311098011648,100.0,Blenheim_spaniel,903.0,3022.0
707059547140169728,110.0,Samoyed,759.0,2796.0
707038192327901184,100.0,pug,900.0,2404.0
707021089608753152,120.0,cocker_spaniel,1540.0,4433.0
707014260413456384,110.0,Chihuahua,664.0,2502.0
706681918348251136,120.0,toy_poodle,1103.0,3627.0
706644897839910912,90.0,Chihuahua,1224.0,2814.0
706538006853918722,110.0,chow,1580.0,3778.0
706516534877929472,120.0,golden_retriever,1150.0,3404.0
706346369204748288,120.0,Tibetan_mastiff,1035.0,3768.0
706310011488698368,120.0,Pembroke,9034.0,23443.0
706291001778950144,110.0,Border_terrier,522.0,1861.0
706265994973601792,110.0,papillon,1030.0,2979.0
706166467411222528,70.0,Samoyed,1819.0,5636.0
705975130514706432,100.0,Staffordshire_bullterrier,842.0,3397.0
705970349788291072,120.0,golden_retriever,1008.0,3440.0
705898680587526145,100.0,collie,643.0,2597.0
705786532653883392,110.0,Labrador_retriever,596.0,2132.0
705591895322394625,110.0,basenji,1308.0,3475.0
705475953783398401,120.0,golden_retriever,1045.0,3231.0
705442520700944385,120.0,Great_Pyrenees,1859.0,4877.0
705428427625635840,110.0,Chihuahua,1931.0,4188.0
